PlantID,PlantName,SoilTextureID,PHRangeID,OrganicMatterID,SalinityLevelID,ZoneID,HumidityID,PlantTypeID,PHRange,SoilType,UnifiedZone,TemperatureStartRange,TemperatureEndRange,PlantType,SoilTexture,Classification,OrganicMatterContent,SalinityLevel,Classification_Salinity,PlantVarietyName
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Red
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Yellow
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Sticky (Glutinous)
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Parboiled
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Sushi
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Carnaroli
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Calrose
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Wehani
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Volcano
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Texmati
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Camargue Red
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Bhutanese Red
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Koshihikari
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Vialone Nano
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Baldo
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Roma
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Originario
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Ribe
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Cascina Belvedere
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Thaibonnet
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Carnise
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Lario
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Ermes
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Tobia
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Koral
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Nano Vialone Veronese
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Ribe Bianco
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Rosa Marchetti
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Rosa Marchetti Rosso
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Saraceno
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Riso del Delta
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Riso Giallo
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Riso Rosso
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Rosanella
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Roxana
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Royal Umbro
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Nano Prego
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Sava
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Sultana
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Tegar
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Thadai
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Valenza
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Venere
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Vialone Rosso
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Violet
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Xiomara
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Yanbo
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Zhefu
17,Rice,4.0,5,3.0,2.0,11.0,4.0,6.0,6.6 - 7.3,Neutral,11.0,40.0,50.0,Grain,Silt Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Zhonghua
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Dent Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Flint Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Sweet Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Popcorn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Flour Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Waxy Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Pod Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Blue Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Red Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,White Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Yellow Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Purple Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Striped Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Black Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Glass Gem Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Gourdseed Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Calico Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Choclo
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Oaxacan Green Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Strawberry Popcorn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Silver Queen Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Golden Bantam Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Country Gentleman Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Painted Mountain Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Hopi Blue Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Ambrosia Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Peaches and Cream Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Inca Red Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Rainbow Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Golden Jubilee Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Butter and Sugar Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Seneca Red Stalker Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Indian Corn
18,Corn,2.0,5,3.0,1.0,8.0,3.0,6.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Grain,Sandy Loam,Moderate,Moderate (2% - 4%),< 2,Non-Saline,Reventador Corn
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Detroit Dark Red
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Chioggia
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Golden
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Cylindra
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Bull’s Blood
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Albino
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Touchstone Gold
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Forono
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Red Ace
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Baby Beet
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Lutz Green Leaf
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Merlin
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Avalanche
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Sugar Beet
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Crapaudine
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Burpee’s Golden
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Taunus
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Egyptian Flat
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,MacGregor’s Favorite
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Ruby Queen
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Golden Grex
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Tonda di Chioggia
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Early Wonder
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Boltardy
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Solo
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Kestrel
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Moneta
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Blankoma
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Pablo
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Subeto
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Detroit Supreme
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Zeppo
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Boro
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Badger Flame
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Purple Ace
19,Beetroot,4.0,5,2.0,2.0,8.0,2.0,8.0,6.6 - 7.3,Neutral,8.0,10.0,20.0,Root,Silt Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Boldor
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Purple Top White Globe
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Golden Ball
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Tokyo Cross
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Hakurei
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,White Lady
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Scarlet Queen
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Seven Top
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Shogoin
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Orange Jelly
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Market Express
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Oasis
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Just Right
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Petrowski
20,Turnip,3.0,5,2.0,2.0,7.0,2.0,8.0,6.6 - 7.3,Neutral,7.0,0.0,10.0,Root,Loamy Soil,Low,Low (1% - 2%),2-4,Slightly Saline,Ball of Butter
